review_id,user_name,userImage,review_description,rating,thumbs_up,reviewCreatedVersion,review_date,developer_response,developer_response_date,appVersion
1759de16-f810-4324-b38d-6d907ed8ff7d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love this game,5,0,,2024-08-25 06:42:11,,,
44b87044-6c63-4009-9a26-b1335d53ce20,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"We need more diamonds for the starter pack , because each choice is crazy expensive",2,1,2.2.2,2024-08-23 21:01:06,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-08-28 18:53:45,2.2.2
60920dbb-5fc1-4556-85ae-19af11bb90eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's quite fun, I love the dating app part I just wish you didn't have to buy gems etc to get the good options",5,0,2.2.2,2024-08-23 19:26:34,,,2.2.2
09360d2b-9a9e-493c-bdd2-bbc95616beb2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have some complaints. One I don't get enough profiles to swipe left or right. Two the characters are sooooooo boring, the characters look absolutely gorgeous but the the explanation of the characters make me swipe left 😔 and why does my match not show up when I swipe right?. but there is one thing that I love about this game and that is the amount of diamonds they give you at the start and for your daily reward. None of the similar games give that much diamonds so thank you for that.",3,0,2.2.2,2024-08-23 10:24:57,"Thank you very much for your review concerning our game. We are always collecting user feedback and emails that we can apply with updates. 😊
",2024-08-21 18:25:19,2.2.2
de8054e0-06e1-4aa0-9753-f5e80b788da3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm loving the detail and the conversations they're great,5,0,2.2.2,2024-08-21 16:13:21,,,2.2.2
21bc5436-a903-403c-bc74-2d405f3555e4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Fun just a little too expensive, needs too many gems for outfits and dates and answers",3,0,2.2.2,2024-08-21 08:25:27,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-08-21 18:25:48,2.2.2
42125f97-0797-408d-8892-a779c19a320e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Talk about steamy! 🥵🔥🔥🔥,5,0,2.2.2,2024-08-21 05:19:34,"Thanks for the 5-star rating! We hope you continue to enjoy playing Winked. If you have any feedback or suggestions, please write to us at support@nanobit.com. We would love to hear from you!
",2024-08-21 18:25:42,2.2.2
06c7785b-ba5b-48df-bffd-8a8f7b715a21,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app and the characters are good. My only problem is it's really difficult to get hearts (currency). There should be more options to earn hearts to continue your story or the cost of items needs to be less. It's the only thing putting me off carrying on.,4,3,2.2.2,2024-08-20 17:43:23,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-08-20 18:37:38,2.2.2
64d17be5-d918-4669-af1e-6f26abaf8b2f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I Love this game.. but would change a few things about it. 1 being more options on various face's, skin tones, or customizable characters, less expensive options when buying dates, fits, and hair and that's pretty much it. I enjoy my matches and I pray these will be options available soon, 5 stars IF these change so creators please make them happen 🙏🏾",4,24,2.2.2,2024-08-20 06:29:01,"Thank you very much for your review concerning our game. We are always collecting user feedback and emails that we can apply with updates. 😊
",2024-08-20 18:37:49,2.2.2
0a900fb4-000d-4b1c-9ab1-02caf34718c4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fantastic story,5,0,2.2.2,2024-08-19 02:56:39,,,2.2.2
fca4587d-6329-4d22-b1c6-ff75346a8d9c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Social simulation game, but only really one choice unless you spend money.",4,0,2.2.2,2024-08-19 00:54:09,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-09-17 17:39:36,2.2.2
91a7f1fb-f66c-4a6d-89d2-0b87df30ffb5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Too many adds,1,0,,2024-08-17 23:18:30,"Hi, please let us know the reason behind this low rating at support@nanobit.com. We’d be happy to improve our app based on your suggestions.Thanks!
",2024-08-20 18:29:52,
2d2cadd5-0762-40f8-8068-6346dacbb7b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,When playing the side quest to win gems and free items when trying to exit it will force you to keep playing no matter how many times you click claim and yes your sure to quit like it's fustrating and I keep losing gems and premuim options because of this glitch,2,0,2.2.2,2024-08-17 09:02:49,"Hi there, please accept our apologies for any inconvenience this issue may have caused. Is the issue still present? If yes, would you be so kind as to send a detailed description of your issue, along with your Nanobit ID and any relevant screenshots to our Player Support team at support@nanobit.com? Thanks in advance!
",2024-08-20 18:35:01,2.2.2
26d33c27-e6c4-4715-a9d8-e9e9535f5a60,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So far it's allot of fun, but how do you earn points? I've been playing for over a week and I've only earned 11¢. It says it only takes 11 hours to finish I game so why am I not getting more credits?, or gems or points to etc ... ??",3,0,2.2.2,2024-08-17 03:41:43,"Hi! May we ask you to please contact us at support@nanobit.com and explain the situation in detail? We’d like to improve the game in every aspect and earn a 5-star rating :)
",2024-08-20 18:35:54,2.2.2
d166f767-03b8-4d6a-afce-72886a67a19e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This only working with mobile data not with wifi bad experience,1,0,2.2.2,2024-08-17 01:15:47,"Hi there, please accept our apologies for any inconvenience this issue may have caused. Is the issue still present? If yes, would you be so kind as to send a detailed description of your issue, along with your Nanobit ID and any relevant screenshots to our Player Support team at support@nanobit.com? Thanks in advance!
",2024-08-20 18:30:15,2.2.2
8da14660-f1da-446b-8337-92aca8102196,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The only thing i don't like about this game is how you really have to buy the hearts to process the game at a decent pace.,4,0,2.2.2,2024-08-15 06:22:13,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-09-17 17:39:40,2.2.2
5d76f3ce-d0d5-495f-9a3f-f4e901f07ade,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like this game...muhje ye khel ke acha laga,1,0,,2024-08-13 14:34:44,"Hey there, we’re glad to hear you like Winked! Be sure to give us more stars! ⭐⭐⭐⭐⭐
",2024-08-20 18:30:47,
8743e887-a4c5-4586-a4ba-014e1f3bc117,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,LOVE LOVE LOVE IT!,5,0,2.2.2,2024-08-13 13:42:45,,,2.2.2
c317188e-7734-44ae-b0a7-9fa72ad5f166,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fun but expensive.. you can't continue the story in a short time since you need diamonds and those diamonds are really expensive. I hope there's another way to earn diamonds,3,0,,2024-08-13 09:53:08,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-08-20 18:36:11,
f8cd4d95-c231-462f-9f6a-b74f3f18e16f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great,5,0,2.2.2,2024-08-12 14:11:29,,,2.2.2
3223038d-afd2-4098-a010-0eb3211ef7ae,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love the game... Wish there were other ways to earn the diamond hearts... I definitely want to progress in the game, but these points are kind off hindering me!!! 😔😔😔",4,0,2.2.2,2024-08-12 13:10:09,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-09-17 17:39:49,2.2.2
7fb8daf1-25be-464e-beea-0af5444c2b75,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Didn't get past the data demands. I know most people just accept it all but I don't.,1,1,2.2.2,2024-08-12 01:46:11,,,2.2.2
32087cfe-a1cf-4af2-9f24-2ff75678e88f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Perfect but we need more erotic scenes than stories to make it feel surreal other than that everything is truly perfect and engaging,4,0,,2024-08-11 00:19:53,"Thank you very much for your review concerning our game. We are always collecting user feedback and emails that we can apply with updates. 😊
",2024-09-17 17:40:09,
74902943-ea59-43a2-9c39-b52491fb038b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Was fine before last update but now game doesn't load at all,1,0,2.2.2,2024-08-10 23:49:11,"Hi there, please accept our apologies for any inconvenience this issue may have caused. Is the issue still present? If yes, would you be so kind as to send a detailed description of your issue, along with your Nanobit ID and any relevant screenshots to our Player Support team at support@nanobit.com? Thanks in advance!
",2024-08-20 18:31:03,2.2.2
942f560f-a162-48bc-837a-74d227c3ca08,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I wasn't able to load up the app, I was connected to my home internet and it wouldn't let me connect.",1,0,,2024-08-10 12:10:26,"Hi there, please accept our apologies for any inconvenience this issue may have caused. Is the issue still present? If yes, would you be so kind as to send a detailed description of your issue, along with your Nanobit ID and any relevant screenshots to our Player Support team at support@nanobit.com? Thanks in advance!
",2024-08-20 18:31:06,
8e159883-6f9b-4252-aba9-69b675b18ea8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,2.2.2,2024-08-09 17:41:35,,,2.2.2
e0bb2b12-43d6-4005-a517-b8af668e1888,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Horrible horrible ads!!! Playing a game with MY 6 year old and an AD for THIS game pops up. An EGPLANT INSERTING ITS SELF INTONA PEACH and water gushing out. I understand this game is for 17+ BUT EVERYONE CAN SEE YOUR ADS. I wish I could give you 0 stars,1,2,2.2.2,2024-08-09 11:55:33,,,2.2.2
175f25c0-f0fb-4b18-b7a4-5f91d3d5a421,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,WAY too expensive,1,0,2.2.2,2024-08-09 03:32:21,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-08-20 18:31:48,2.2.2
c9714d95-a31c-4e13-a95e-a38ccbffae54,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I cant load to this game i tried wifi and data nothing is working even tho my connection is pretty good, ill just delete it, i cant open it in anyway",1,0,2.2.2,2024-08-08 18:43:33,"Hi there, please accept our apologies for any inconvenience this issue may have caused. Is the issue still present? If yes, would you be so kind as to send a detailed description of your issue, along with your Nanobit ID and any relevant screenshots to our Player Support team at support@nanobit.com? Thanks in advance!
",2024-08-20 18:31:56,2.2.2
c3a683c9-ea5e-477f-9bd4-bb89d76e4119,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sickening this game pops up with pornographic images on a game rated for 8+ . My child doesn't need to see this garbage on her game ad,1,1,,2024-08-06 11:52:06,,,
35fc938d-69a5-463b-a8af-3f091c813fe6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Exciting game,5,0,2.2.1,2024-08-06 11:37:11,,,2.2.1
1b0c1751-1763-4f97-8848-72409ba15ef6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great game! The storylines are really cute. I just wish the diamond rewards for achievements where more substantial. Kinda sucks to spend 370 picking the right dialogue options to uncover secrets or aspirations only to get 10 back 😩,4,5,2.2.1,2024-08-05 18:34:41,"Thank you very much for your review concerning our game. We are always collecting user feedback and emails that we can apply with updates. 😊
",2024-08-20 18:38:48,2.2.1
576cb94c-69e0-4525-b773-1b9c9af1ba22,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very interesting and fun,5,0,2.2.1,2024-08-05 11:31:03,,,2.2.1
8cfdb5df-570e-4862-95af-d0507a1ef2f5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like this game,1,0,,2024-08-04 23:12:34,"Hey there, we’re glad to hear you like Winked! Be sure to give us more stars! ⭐⭐⭐⭐⭐
",2024-08-20 18:32:12,
bf16c7aa-9b29-4449-b6b6-7ed16068a5af,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Stop showing this ad because the ending with the eggplant and the peach kids plays games. And even know it is blurred out.You can pretty much see what they're doing.Stop showing this ad or take that part out of the ad,1,3,,2024-08-04 09:59:13,,,
ad0b23ee-fd97-4a6c-998f-b931b6b7cd35,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Like the game, but premium options are so expensive. There are ways to gain some gems, but if you want to chat with multiple characters, then it is just too much 😄",4,0,2.2.1,2024-08-03 16:28:47,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-09-17 17:39:59,2.2.1
fb432722-475f-4ee8-b459-97bb36d94da2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A fantasies came true,5,0,,2024-08-03 12:43:31,,,
e011ff51-3ce2-49f7-a3ca-856b629bc747,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love the connections with the men who are romantic,5,0,2.2.1,2024-08-02 21:18:19,,,2.2.1
ee3c0c4e-5fb5-4fab-a039-7249e84e5484,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's unfortunate that you have to get hearts slowly or purchase them,5,0,2.2.1,2024-08-01 15:31:15,,,2.2.1
551017e4-9ba3-4eaf-98d2-4578c82bf39d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please update story for Darren Maxwell :),5,0,2.2,2024-07-30 23:23:20,"Hey there, in case you have reached the end of the conversation with a character, please stay tuned for new content which we'll do our best to release as frequently as possible! 😊 The team is constantly working hard on new content since Winked is our brand-new game, so we expect more stories to be available soon. Thanks for your patience!
",2024-08-20 18:39:02,2.2
d828eb42-963e-4938-9d12-b7b9a28d3cb5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's great. I just wished we can write our own response😁,4,0,2.2,2024-07-29 14:54:00,"Thank you very much for your review concerning our game. We are always collecting user feedback and emails that we can apply with updates. 😊
",2024-08-20 18:39:13,2.2
4e634231-0368-4d8f-b5f6-84af4d04fa2f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Super boring, feel like I'm talking to a chat bot from AOL instant messenger. Also too expensive to progress these ""stories"" in any meaningful way. All the guys are basically the same and I don't find any of them attractive or interesting to ""talk"" to. the girls are slightly better but barely. Ugh and all the dumb emojis. Ladies, just go buy an old harlequin paperback you'll save both your time and money. Edit: nanobit replying to all critical reviews about diamonds w/ copy paste responses, ew.",1,14,2.2,2024-07-29 02:32:04,,,2.2
a9287d21-158e-49a9-a02c-93bf5aee4ceb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So far so good!!,4,0,2.2,2024-07-28 04:23:15,"Hi, what can we do better to earn a 5-star rating? Please let us know at support@nanobit.com. 😊
",2024-09-17 17:37:48,2.2
741a5e38-1893-45c1-8d33-6491a2cbe739,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this,5,0,2.2,2024-07-27 22:20:34,,,2.2
827e9581-f588-4a27-bdfb-c0c1731fe408,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's so good.,5,0,2.2,2024-07-27 21:32:11,,,2.2
8a32c6af-0f3d-497f-9711-bee2bfe8bbb8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a great game just wishing it's was really I love this game it keeps me from my hurtful reality,5,0,2.2,2024-07-27 08:58:11,,,2.2
bd917182-54d4-487c-8e17-4e67e9a97fd9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Too expensive!,1,0,2.2,2024-07-27 00:12:17,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-08-20 18:33:02,2.2
3fbd4bbf-34cb-42f2-bbbd-d3a20275c391,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's interesting 😎,5,0,2.2,2024-07-26 06:50:05,,,2.2
6067e674-30a0-454d-877b-f4969c1042a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its to expensive for the small amount of point it gives you to play in game. I'm not willing to spend real money on it. No thanks.,1,1,2.1.1,2024-07-24 05:40:42,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-07-24 17:28:37,2.1.1
929d583f-9eac-487b-9ac0-6adaa93b53af,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Spicy,5,0,2.1.1,2024-07-21 13:27:12,,,2.1.1
69a28b62-7944-42e2-8b82-89109620ece3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This game was ok until I paid 20 dollars for coins to hear the voice messages that didn't play. Complete ripoff. Do not pay for anything for this game,1,2,2.1.1,2024-07-20 23:04:54,"Hi there, please accept our apologies for any inconvenience this issue may have caused. We would be happy to assist you with this matter. Would you be so kind as to send a detailed description of your issue, along with your Nanobit ID and any relevant screenshots to our Player Support team at support@nanobit.com? Thanks in advance!
",2024-07-22 19:20:20,2.1.1
8a83bfaa-8b16-4777-a8bf-c7dc6014f12b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Fun but expensive if you want good play. Choices and styles are far to expensive and it's hard to earn gems. Same stories for three different people, most stories are unfinished and nearly impossible to earn enough gems just for a good choice much less the clothes. Wasted way to much money on this.",1,3,1.17,2024-07-18 20:14:35,"Hi there, thank you for your review. Playing the game for free is always possible - it might be more challenging, but it is definitely more rewarding! 😊 Please feel free to contact our Player Support Team for help on how to earn more gems by tapping on Settings -> Help. Happy playing!
",2024-07-19 19:41:01,1.17
46c56a7d-b594-42c4-9e32-744dedfd9d3d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Never thought such a game would disappoint me.,1,0,,2024-07-18 16:52:48,"Hi, please let us know the reason behind this low rating at support@nanobit.com. We’d be happy to improve our app based on your suggestions.Thanks!
",2024-07-18 19:24:35,
35df4279-ec8a-49f8-a08a-ca7a0a1d0faa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love this game so spicy 😊😊,5,0,2.1.1,2024-07-18 10:18:08,"Thank you for your review! If you have any suggestions on how we could improve and enhance your user experience, please don’t hesitate to share them with us at  support@nanobit.com.
",2024-07-18 19:25:23,2.1.1
648f35a9-4b07-4c95-a24d-27852e40d7bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"How come men irl aren't like the Winked men?? Huge kudos to the developers for creating such a vast array of personalities to choose from. And the conversations are realistic, some even up to speed with current slang. I'm hooked and you will be too.",5,1,2.1,2024-07-17 21:30:39,"We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games. 💖🖤
",2024-07-18 19:25:02,2.1
f9e8d669-c00f-4b70-ad38-a1190d43b865,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fun,5,0,2.1,2024-07-15 14:35:43,,,2.1
e7d3f0e7-d421-4754-a2ff-cf26ce542b87,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I gave it 5 stars because I loved the storys but tonight I went to go do some stories I couldn't because of the ads every 2 seconds kinda disappointed.,5,0,2.0.1,2024-07-15 10:37:09,,,2.0.1
a8dd830e-321a-481f-ab03-a683fd13a55a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great game just sad you have to buy they hearts in order to further the story..surveys are a royal pain..,5,0,2.1,2024-07-15 02:54:02,,,2.1
